ID,Hierarchy,Object,Name,ShortName,LongName,Link,Length,Height,Level,Section,WIND_Left,WIND_Right,WIND_Top,WIND_Bott,WIND_Ks_Left,WIND_Ks_Right,WIND_Ks_Top,WIND_Ks_Bott,Arch
THAnt_ID1608101520_156,1,FeL8,Laibungsstein8,FeL8_Fe04_OFas_RhANT,Laibungsstein8_Fen04_OFas_RhANT,Fe04_OFas_RhANT,"0,35","0,86",2,4,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_157,1,FeL7,Laibungsstein7,FeL7_Fe04_OFas_RhANT,Laibungsstein7_Fen04_OFas_RhANT,Fe04_OFas_RhANT,"0,35","0,64",2,4,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_158,1,FeL6,Laibungsstein6,FeL6_Fe04_OFas_RhANT,Laibungsstein6_Fen04_OFas_RhANT,Fe04_OFas_RhANT,"0,35","0,51",2,4,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_162,1,FeL2,Laibungsstein2,FeL2_Fe04_OFas_RhANT,Laibungsstein2_Fen04_OFas_RhANT,Fe04_OFas_RhANT,"0,35","0,63",2,4,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_174,1,FeL7,Laibungsstein7,FeL7_Fe05_OFas_RhANT,Laibungsstein7_Fen05_OFas_RhANT,Fe05_OFas_RhANT,"0,35","0,87",2,5,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_179,1,FeL4,Laibungsstein4,FeL4_Fe05_OFas_RhANT,Laibungsstein4_Fen05_OFas_RhANT,Fe05_OFas_RhANT,"0,35","0,66",2,5,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_191,1,FeL9,Laibungsstein9,FeL9_Fe06_OFas_RhANT,Laibungsstein9_Fen06_OFas_RhANT,Fe06_OFas_RhANT,"0,35","0,20",2,6,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_197,1,FeL10,Laibungsstein10,FeL10_Fe06_OFas_RhANT,Laibungsstein10_Fen06_OFas_RhANT,Fe06_OFas_RhANT,"0,35","0,28",2,6,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_198,1,FeL5,Laibungsstein5,FeL5_Fe06_OFas_RhANT,Laibungsstein5_Fen06_OFas_RhANT,Fe06_OFas_RhANT,"0,35","0,64",2,6,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_199,1,FeL4,Laibungsstein4,FeL4_Fe06_OFas_RhANT,Laibungsstein4_Fen06_OFas_RhANT,Fe06_OFas_RhANT,"0,35","0,72",2,6,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_212,1,FeL6,Laibungsstein6,FeL6_Fe07_OFas_RhANT,Laibungsstein6_Fen07_OFas_RhANT,Fe07_OFas_RhANT,"0,35","0,66",2,7,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_215,1,FeL10,Laibungsstein10,FeL10_Fe07_OFas_RhANT,Laibungsstein10_Fen07_OFas_RhANT,Fe07_OFas_RhANT,"0,35","1,40",2,7,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_216,1,FeL5,Laibungsstein5,FeL5_Fe07_OFas_RhANT,Laibungsstein5_Fen07_OFas_RhANT,Fe07_OFas_RhANT,"0,35","0,95",2,7,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_217,1,FeL4,Laibungsstein4,FeL4_Fe07_OFas_RhANT,Laibungsstein4_Fen07_OFas_RhANT,Fe07_OFas_RhANT,"0,35","0,65",2,7,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_218,1,FeL3,Laibungsstein3,FeL3_Fe07_OFas_RhANT,Laibungsstein3_Fen07_OFas_RhANT,Fe07_OFas_RhANT,"0,35","0,60",2,7,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_220,1,FeL1,Laibungsstein1,FeL1_Fe07_OFas_RhANT,Laibungsstein1_Fen07_OFas_RhANT,Fe07_OFas_RhANT,"0,35","0,71",2,7,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_231,1,FeL8,Laibungsstein8,FeL8_Fe08_OFas_RhANT,Laibungsstein8_Fen08_OFas_RhANT,Fe08_OFas_RhANT,"0,35","0,47",2,8,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_232,1,FeL7,Laibungsstein7,FeL7_Fe08_OFas_RhANT,Laibungsstein7_Fen08_OFas_RhANT,Fe08_OFas_RhANT,"0,35","0,95",2,8,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_240,1,FeL11,Laibungsstein11,FeL11_Fe08_OFas_RhANT,Laibungsstein11_Fen08_OFas_RhANT,Fe08_OFas_RhANT,"0,35","0,74",2,8,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_292,1,FeL8,Laibungsstein8,FeL8_Fe11_OFas_RhANT,Laibungsstein8_Fen11_OFas_RhANT,Fe11_OFas_RhANT,"0,35","0,33",2,14,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_293,1,FeL7,Laibungsstein7,FeL7_Fe11_OFas_RhANT,Laibungsstein7_Fen11_OFas_RhANT,Fe11_OFas_RhANT,"0,35","0,54",2,14,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_301,1,FeL6,Laibungsstein6,FeL6_Fe11_OFas_RhANT,Laibungsstein6_Fen11_OFas_RhANT,Fe11_OFas_RhANT,"0,35","0,49",2,14,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_305,1,FeL3,Laibungsstein3,FeL3_Fe11_OFas_RhANT,Laibungsstein3_Fen11_OFas_RhANT,Fe11_OFas_RhANT,"0,35","0,82",2,14,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_306,1,FeL2,Laibungsstein2,FeL2_Fe11_OFas_RhANT,Laibungsstein2_Fen11_OFas_RhANT,Fe11_OFas_RhANT,"0,35","0,87",2,14,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_307,1,FeL1,Laibungsstein1,FeL1_Fe11_OFas_RhANT,Laibungsstein1_Fen11_OFas_RhANT,Fe11_OFas_RhANT,"0,35","0,31",2,14,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_312,1,FeL12,Laibungsstein12,FeL12_Fe12_OFas_RhANT,Laibungsstein12_Fen12_OFas_RhANT,Fe12_OFas_RhANT,"0,35","0,47",2,15,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_314,1,FeL11,Laibungsstein11,FeL11_Fe12_OFas_RhANT,Laibungsstein11_Fen12_OFas_RhANT,Fe12_OFas_RhANT,"0,35","0,66",2,15,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_319,1,FeL10,Laibungsstein10,FeL10_Fe12_OFas_RhANT,Laibungsstein10_Fen12_OFas_RhANT,Fe12_OFas_RhANT,"0,35","0,22",2,15,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_325,1,FeL5,Laibungsstein5,FeL5_Fe12_OFas_RhANT,Laibungsstein5_Fen12_OFas_RhANT,Fe12_OFas_RhANT,"0,35","0,64",2,15,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_326,1,FeL4,Laibungsstein4,FeL4_Fe12_OFas_RhANT,Laibungsstein4_Fen12_OFas_RhANT,Fe12_OFas_RhANT,"0,35","0,96",2,15,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_327,1,FeL3,Laibungsstein3,FeL3_Fe12_OFas_RhANT,Laibungsstein3_Fen12_OFas_RhANT,Fe12_OFas_RhANT,"0,35","0,42",2,15,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_340,1,FeL8,Laibungsstein8,FeL8_Fe13_OFas_RhANT,Laibungsstein8_Fen13_OFas_RhANT,Fe13_OFas_RhANT,"0,35","0,63",2,16,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_341,1,FeL7,Laibungsstein7,FeL7_Fe13_OFas_RhANT,Laibungsstein7_Fen13_OFas_RhANT,Fe13_OFas_RhANT,"0,35","0,95",2,16,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_343,1,FeL2,Laibungsstein2,FeL2_Fe13_OFas_RhANT,Laibungsstein2_Fen13_OFas_RhANT,Fe13_OFas_RhANT,"0,35","0,45",2,16,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_344,1,FeL1,Laibungsstein1,FeL1_Fe13_OFas_RhANT,Laibungsstein1_Fen13_OFas_RhANT,Fe13_OFas_RhANT,"0,35","0,93",2,16,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_345,1,FeL5,Laibungsstein5,FeL5_Fe13_OFas_RhANT,Laibungsstein5_Fen13_OFas_RhANT,Fe13_OFas_RhANT,"0,35","0,43",2,16,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_346,1,FeL4,Laibungsstein4,FeL4_Fe13_OFas_RhANT,Laibungsstein4_Fen13_OFas_RhANT,Fe13_OFas_RhANT,"0,35","0,81",2,16,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_352,1,FeL10,Laibungsstein10,FeL10_Fe14_OFas_RhANT,Laibungsstein10_Fen14_OFas_RhANT,Fe14_OFas_RhANT,"0,35","0,49",2,17,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_361,1,FeL6,Laibungsstein6,FeL6_Fe14_OFas_RhANT,Laibungsstein6_Fen14_OFas_RhANT,Fe14_OFas_RhANT,"0,35","0,79",2,17,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_364,1,FeL3,Laibungsstein3,FeL3_Fe14_OFas_RhANT,Laibungsstein3_Fen14_OFas_RhANT,Fe14_OFas_RhANT,"0,35","0,38",2,17,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_365,1,FeL4,Laibungsstein4,FeL4_Fe14_OFas_RhANT,Laibungsstein4_Fen14_OFas_RhANT,Fe14_OFas_RhANT,"0,35","0,86",2,17,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_379,1,FeL6,Laibungsstein6,FeL6_Fe15_OFas_RhANT,Laibungsstein6_Fen15_OFas_RhANT,Fe15_OFas_RhANT,"0,35","0,79",2,18,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_380,1,FeL1,Laibungsstein1,FeL1_Fe15_OFas_RhANT,Laibungsstein1_Fen15_OFas_RhANT,Fe15_OFas_RhANT,"0,35","0,86",2,18,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_381,1,FeL2,Laibungsstein2,FeL2_Fe15_OFas_RhANT,Laibungsstein2_Fen15_OFas_RhANT,Fe15_OFas_RhANT,"0,35","0,59",2,18,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_382,1,FeL3,Laibungsstein3,FeL3_Fe15_OFas_RhANT,Laibungsstein3_Fen15_OFas_RhANT,Fe15_OFas_RhANT,"0,35","0,77",2,18,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_383,1,FeL4,Laibungsstein4,FeL4_Fe15_OFas_RhANT,Laibungsstein4_Fen15_OFas_RhANT,Fe15_OFas_RhANT,"0,35","0,46",2,18,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_390,1,FeL10,Laibungsstein10,FeL10_Fe16_OFas_RhANT,Laibungsstein10_Fen16_OFas_RhANT,Fe16_OFas_RhANT,"0,35","0,89",2,19,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_391,1,FeL9,Laibungsstein9,FeL9_Fe16_OFas_RhANT,Laibungsstein9_Fen16_OFas_RhANT,Fe16_OFas_RhANT,"0,35","0,57",2,19,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_398,1,FeL2,Laibungsstein2,FeL2_Fe16_OFas_RhANT,Laibungsstein2_Fen16_OFas_RhANT,Fe16_OFas_RhANT,"0,35","0,89",2,19,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_399,1,FeL1,Laibungsstein1,FeL1_Fe16_OFas_RhANT,Laibungsstein1_Fen16_OFas_RhANT,Fe16_OFas_RhANT,"0,35","0,53",2,19,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_400,1,FeL5,Laibungsstein5,FeL5_Fe16_OFas_RhANT,Laibungsstein5_Fen16_OFas_RhANT,Fe16_OFas_RhANT,"0,35","0,79",2,19,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_401,1,FeL4,Laibungsstein4,FeL4_Fe16_OFas_RhANT,Laibungsstein4_Fen16_OFas_RhANT,Fe16_OFas_RhANT,"0,35","0,58",2,19,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_411,1,FeL11,Laibungsstein11,FeL11_Fe17_OFas_RhANT,Laibungsstein11_Fen17_OFas_RhANT,Fe17_OFas_RhANT,"0,35","0,59",2,20,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_417,1,FeL2,Laibungsstein2,FeL2_Fe17_OFas_RhANT,Laibungsstein2_Fen17_OFas_RhANT,Fe17_OFas_RhANT,"0,35","0,63",2,20,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_418,1,FeL1,Laibungsstein1,FeL1_Fe17_OFas_RhANT,Laibungsstein1_Fen17_OFas_RhANT,Fe17_OFas_RhANT,"0,35","0,79",2,20,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_433,1,FeL9,Laibungsstein9,FeL9_Fe18_OFas_RhANT,Laibungsstein9_Fen18_OFas_RhANT,Fe18_OFas_RhANT,"0,35","0,68",2,21,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_434,1,FeL8,Laibungsstein8,FeL8_Fe18_OFas_RhANT,Laibungsstein8_Fen18_OFas_RhANT,Fe18_OFas_RhANT,"0,35","0,59",2,21,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_437,1,FeL2,Laibungsstein2,FeL2_Fe18_OFas_RhANT,Laibungsstein2_Fen18_OFas_RhANT,Fe18_OFas_RhANT,"0,35","0,50",2,21,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_438,1,FeL1,Laibungsstein1,FeL1_Fe18_OFas_RhANT,Laibungsstein1_Fen18_OFas_RhANT,Fe18_OFas_RhANT,"0,35","0,79",2,21,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_439,1,FeL6,Laibungsstein6,FeL6_Fe18_OFas_RhANT,Laibungsstein6_Fen18_OFas_RhANT,Fe18_OFas_RhANT,"0,35","0,74",2,21,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_440,1,FeL5,Laibungsstein5,FeL5_Fe18_OFas_RhANT,Laibungsstein5_Fen18_OFas_RhANT,Fe18_OFas_RhANT,"0,35","0,73",2,21,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_176,1,FeL10,Laibungsstein10,FeL10_Fe05_OFas_RhANT,Laibungsstein10_Fen05_OFas_RhANT,Fe05_OFas_RhANT,"0,35","0,72",2,5,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_195,1,FeL12,Laibungsstein12,FeL12_Fe06_OFas_RhANT,Laibungsstein12_Fen06_OFas_RhANT,Fe06_OFas_RhANT,"0,35","0,66",2,6,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_202,1,FeL1,Laibungsstein1,FeL1_Fe06_OFas_RhANT,Laibungsstein1_Fen06_OFas_RhANT,Fe06_OFas_RhANT,"0,35","1,41",2,6,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_219,1,FeL2,Laibungsstein2,FeL2_Fe07_OFas_RhANT,Laibungsstein2_Fen07_OFas_RhANT,Fe07_OFas_RhANT,"0,35","0,74",2,7,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_233,1,FeL6,Laibungsstein6,FeL6_Fe08_OFas_RhANT,Laibungsstein6_Fen08_OFas_RhANT,Fe08_OFas_RhANT,"0,35","0,78",2,8,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_235,1,FeL4,Laibungsstein4,FeL4_Fe08_OFas_RhANT,Laibungsstein4_Fen08_OFas_RhANT,Fe08_OFas_RhANT,"0,35","0,54",2,8,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_237,1,FeL2,Laibungsstein2,FeL2_Fe08_OFas_RhANT,Laibungsstein2_Fen08_OFas_RhANT,Fe08_OFas_RhANT,"0,35","0,91",2,8,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_238,1,FeL1,Laibungsstein1,FeL1_Fe08_OFas_RhANT,Laibungsstein1_Fen08_OFas_RhANT,Fe08_OFas_RhANT,"0,35","0,47",2,8,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_334,1,FeL9,Laibungsstein9,FeL9_Fe13_OFas_RhANT,Laibungsstein9_Fen13_OFas_RhANT,Fe13_OFas_RhANT,"0,35","0,49",2,16,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_137,1,FeL2,Laibungsstein2,FeL2_Fe03_OFas_RhANT,Laibungsstein2_Fen03_OFas_RhANT,Fe03_OFas_RhANT,"0,35","0,76",2,3,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_160,1,FeL4,Laibungsstein4,FeL4_Fe04_OFas_RhANT,Laibungsstein4_Fen04_OFas_RhANT,Fe04_OFas_RhANT,"0,35","0,66",2,4,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_180,1,FeL3,Laibungsstein3,FeL3_Fe05_OFas_RhANT,Laibungsstein3_Fen05_OFas_RhANT,Fe05_OFas_RhANT,"0,35","0,66",2,5,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_353,1,FeL11,Laibungsstein11,FeL11_Fe14_OFas_RhANT,Laibungsstein11_Fen14_OFas_RhANT,Fe14_OFas_RhANT,"0,35","0,91",2,17,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_419,1,FeL5,Laibungsstein5,FeL5_Fe17_OFas_RhANT,Laibungsstein5_Fen17_OFas_RhANT,Fe17_OFas_RhANT,"0,35","0,71",2,20,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_420,1,FeL4,Laibungsstein4,FeL4_Fe17_OFas_RhANT,Laibungsstein4_Fen17_OFas_RhANT,Fe17_OFas_RhANT,"0,35","0,59",2,20,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_129,1,FeL10,Laibungsstein10,FeL10_Fe03_OFas_RhANT,Laibungsstein10_Fen03_OFas_RhANT,Fe03_OFas_RhANT,"0,35","0,65",2,3,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_412,1,FeL10,Laibungsstein10,FeL10_Fe17_OFas_RhANT,Laibungsstein10_Fen17_OFas_RhANT,Fe17_OFas_RhANT,"0,35","0,87",2,20,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_71,1,FS7,Fassadenstein7,FS7_OFas_RhANT,Fassadenstein7_OFas_RhANT,OFas_RhANT,"0,35","0,69",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_73,1,FS5,Fassadenstein5,FS5_OFas_RhANT,Fassadenstein5_OFas_RhANT,OFas_RhANT,"0,35","0,76",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_805,1,MS67,Mittelrisalitstein20,MS67_MRis_OFas_RhANT,Mittelrisalitstein20_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,36","0,55",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_845,1,MS27,Mittelrisalitstein33,MS27_MRis_OFas_RhANT,Mittelrisalitstein33_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,37","0,52",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_868,1,MS4,Mittelrisalitstein4,MS4_MRis_OFas_RhANT,Mittelrisalitstein4_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,37","0,28",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_515,1,FeL6,Laibungsstein6,FeL6_Fe22_OFas_RhANT,Laibungsstein6_Fen22_OFas_RhANT,Fe22_OFas_RhANT,"0,38","0,50",3,4,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_516,1,FeL5,Laibungsstein5,FeL5_Fe22_OFas_RhANT,Laibungsstein5_Fen22_OFas_RhANT,Fe22_OFas_RhANT,"0,38","0,57",3,4,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_517,1,FeL4,Laibungsstein4,FeL4_Fe22_OFas_RhANT,Laibungsstein4_Fen22_OFas_RhANT,Fe22_OFas_RhANT,"0,38","0,52",3,4,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_518,1,FeL3,Laibungsstein3,FeL3_Fe22_OFas_RhANT,Laibungsstein3_Fen22_OFas_RhANT,Fe22_OFas_RhANT,"0,38","0,50",3,4,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_519,1,FeL2,Laibungsstein2,FeL2_Fe22_OFas_RhANT,Laibungsstein2_Fen22_OFas_RhANT,Fe22_OFas_RhANT,"0,38","0,52",3,4,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_520,1,FeL1,Laibungsstein1,FeL1_Fe22_OFas_RhANT,Laibungsstein1_Fen22_OFas_RhANT,Fe22_OFas_RhANT,"0,38","0,75",3,4,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_536,1,FeL6,Laibungsstein6,FeL6_Fe23_OFas_RhANT,Laibungsstein6_Fen23_OFas_RhANT,Fe23_OFas_RhANT,"0,38","1,35",3,5,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_537,1,FeL5,Laibungsstein5,FeL5_Fe23_OFas_RhANT,Laibungsstein5_Fen23_OFas_RhANT,Fe23_OFas_RhANT,"0,38","0,66",3,5,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_538,1,FeL3,Laibungsstein3,FeL3_Fe23_OFas_RhANT,Laibungsstein3_Fen23_OFas_RhANT,Fe23_OFas_RhANT,"0,38","0,34",3,5,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_539,1,FeL2,Laibungsstein2,FeL2_Fe23_OFas_RhANT,Laibungsstein2_Fen23_OFas_RhANT,Fe23_OFas_RhANT,"0,38","0,50",3,5,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_540,1,FeL1,Laibungsstein1,FeL1_Fe23_OFas_RhANT,Laibungsstein1_Fen23_OFas_RhANT,Fe23_OFas_RhANT,"0,38","0,41",3,5,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_716,1,FeL1,Laibungsstein1,FeL1_Fe34_OFas_RhANT,Laibungsstein1_Fen34_OFas_RhANT,Fe34_OFas_RhANT,"0,38","0,56",3,19,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_727,1,FeL2,Laibungsstein2,FeL2_Fe34_OFas_RhANT,Laibungsstein2_Fen34_OFas_RhANT,Fe34_OFas_RhANT,"0,38","0,68",3,19,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_750,1,FeL5,Laibungsstein5,FeL5_Fe35_OFas_RhANT,Laibungsstein5_Fen35_OFas_RhANT,Fe35_OFas_RhANT,"0,38","0,61",3,20,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_751,1,FeL4,Laibungsstein4,FeL4_Fe35_OFas_RhANT,Laibungsstein4_Fen35_OFas_RhANT,Fe35_OFas_RhANT,"0,38","0,69",3,20,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_752,1,FeL3,Laibungsstein3,FeL3_Fe35_OFas_RhANT,Laibungsstein3_Fen35_OFas_RhANT,Fe35_OFas_RhANT,"0,38","0,70",3,20,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_769,1,FeL6,Laibungsstein6,FeL6_Fe36_OFas_RhANT,Laibungsstein6_Fen36_OFas_RhANT,Fe36_OFas_RhANT,"0,38","0,72",3,21,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_770,1,FeL5,Laibungsstein5,FeL5_Fe36_OFas_RhANT,Laibungsstein5_Fen36_OFas_RhANT,Fe36_OFas_RhANT,"0,38","0,58",3,21,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_771,1,FeL4,Laibungsstein4,FeL4_Fe36_OFas_RhANT,Laibungsstein4_Fen36_OFas_RhANT,Fe36_OFas_RhANT,"0,38","0,70",3,21,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_555,1,FeL6,Laibungsstein6,FeL6_Fe24_OFas_RhANT,Laibungsstein6_Fen24_OFas_RhANT,Fe24_OFas_RhANT,"0,38","0,73",3,6,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_556,1,FeL5,Laibungsstein5,FeL5_Fe24_OFas_RhANT,Laibungsstein5_Fen24_OFas_RhANT,Fe24_OFas_RhANT,"0,38","0,54",3,6,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_557,1,FeL4,Laibungsstein4,FeL4_Fe24_OFas_RhANT,Laibungsstein4_Fen24_OFas_RhANT,Fe24_OFas_RhANT,"0,38","0,84",3,6,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_558,1,FeL3,Laibungsstein3,FeL3_Fe24_OFas_RhANT,Laibungsstein3_Fen24_OFas_RhANT,Fe24_OFas_RhANT,"0,38","0,45",3,6,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_559,1,FeL2,Laibungsstein2,FeL2_Fe24_OFas_RhANT,Laibungsstein2_Fen24_OFas_RhANT,Fe24_OFas_RhANT,"0,38","0,52",3,6,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_560,1,FeL1,Laibungsstein1,FeL1_Fe24_OFas_RhANT,Laibungsstein1_Fen24_OFas_RhANT,Fe24_OFas_RhANT,"0,38","0,27",3,6,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_468,1,FeL6,Laibungsstein6,FeL6_Fe20_OFas_RhANT,Laibungsstein6_Fen20_OFas_RhANT,Fe20_OFas_RhANT,"0,38","0,77",3,2,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_469,1,FeL3,Laibungsstein3,FeL3_Fe20_OFas_RhANT,Laibungsstein3_Fen20_OFas_RhANT,Fe20_OFas_RhANT,"0,38","0,52",3,2,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_478,1,FeL5,Laibungsstein5,FeL5_Fe20_OFas_RhANT,Laibungsstein5_Fen20_OFas_RhANT,Fe20_OFas_RhANT,"0,38","0,68",3,2,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_479,1,FeL4,Laibungsstein4,FeL4_Fe20_OFas_RhANT,Laibungsstein4_Fen20_OFas_RhANT,Fe20_OFas_RhANT,"0,38","0,53",3,2,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_480,1,FeL2,Laibungsstein2,FeL2_Fe20_OFas_RhANT,Laibungsstein2_Fen20_OFas_RhANT,Fe20_OFas_RhANT,"0,38","0,47",3,2,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_481,1,FeL1,Laibungsstein1,FeL1_Fe20_OFas_RhANT,Laibungsstein1_Fen20_OFas_RhANT,Fe20_OFas_RhANT,"0,38","0,40",3,2,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_575,1,FeL4,Laibungsstein4,FeL4_Fe25_OFas_RhANT,Laibungsstein4_Fen25_OFas_RhANT,Fe25_OFas_RhANT,"0,38","0,67",3,7,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_576,1,FeL3,Laibungsstein3,FeL3_Fe25_OFas_RhANT,Laibungsstein3_Fen25_OFas_RhANT,Fe25_OFas_RhANT,"0,38","0,59",3,7,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_577,1,FeL2,Laibungsstein2,FeL2_Fe25_OFas_RhANT,Laibungsstein2_Fen25_OFas_RhANT,Fe25_OFas_RhANT,"0,38","0,60",3,7,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_578,1,FeL1,Laibungsstein1,FeL1_Fe25_OFas_RhANT,Laibungsstein1_Fen25_OFas_RhANT,Fe25_OFas_RhANT,"0,38","1,30",3,7,0,1,0,0,0,0,0,0,0
