ID,Hierarchy,Object,Name,Longname,ShortName,Link,Length,Height,Depth,Row,Level,Section,WIND_Left,WIND_Right,WIND_Top,WIND_Bott,Cornice,Pilaster,Festoon,Door
ID1608011245_3180,1,FS1027,Fassadenstein1027,Fassadenstein1027_Soc01_OFas_RhAMS,FS1027_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,25","0,42","0,43",8,1,2,0,1,0,0,0,0,0,0
ID1608011245_3181,1,FS1028,Fassadenstein1028,Fassadenstein1028_Soc01_OFas_RhAMS,FS1028_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,11","0,42","0,43",8,1,2,1,0,0,0,0,0,0,0
ID1608011245_3182,1,FS1029,Fassadenstein1029,Fassadenstein1029_Soc01_OFas_RhAMS,FS1029_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,18","0,42","0,43",8,1,2,0,0,0,0,0,0,0,0
ID1608011245_3183,1,FS1030,Fassadenstein1030,Fassadenstein1030_Soc01_OFas_RhAMS,FS1030_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"1,30","0,42","0,43",8,1,2,1,0,0,0,0,0,0,0
ID1608011245_3184,1,FS1097,Fassadenstein1097,Fassadenstein1097_Soc01_OFas_RhAMS,FS1097_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,92","0,41","0,43",7,1,2,0,1,0,0,0,0,0,0
ID1608011245_3185,1,FS1098,Fassadenstein1098,Fassadenstein1098_Soc01_OFas_RhAMS,FS1098_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,88","0,41","0,43",7,1,2,1,0,0,0,0,0,0,0
ID1608011245_3186,1,FS1099,Fassadenstein1099,Fassadenstein1099_Soc01_OFas_RhAMS,FS1099_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,92","0,41","0,43",7,1,2,0,1,0,0,0,0,0,0
ID1608011245_3187,1,FS1100,Fassadenstein1100,Fassadenstein1100_Soc01_OFas_RhAMS,FS1100_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,88","0,41","0,43",7,1,2,1,0,0,0,0,0,0,0
ID1608011245_3188,1,FS1101,Fassadenstein1101,Fassadenstein1101_Soc01_OFas_RhAMS,FS1101_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,91","0,41","0,43",7,1,2,0,1,0,0,0,0,0,0
ID1608011245_3189,1,FS1102,Fassadenstein1102,Fassadenstein1102_Soc01_OFas_RhAMS,FS1102_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,89","0,41","0,43",7,1,2,1,0,0,0,0,0,0,0
ID1608011245_3190,1,FS1103,Fassadenstein1103,Fassadenstein1103_Soc01_OFas_RhAMS,FS1103_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,09","0,41","0,43",7,1,2,0,1,0,0,0,0,0,0
ID1608011245_3191,1,FS1104,Fassadenstein1104,Fassadenstein1104_Soc01_OFas_RhAMS,FS1104_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,48","0,42","0,43",8,1,2,0,1,0,0,0,0,0,0
ID1608011245_3192,1,FS1105,Fassadenstein1105,Fassadenstein1105_Soc01_OFas_RhAMS,FS1105_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"1,32","0,42","0,43",8,1,2,1,0,0,0,0,0,0,0
ID1608011245_3193,1,FS1106,Fassadenstein1106,Fassadenstein1106_Soc01_OFas_RhAMS,FS1106_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,49","0,42","0,43",8,1,2,0,1,0,0,0,0,0,0
ID1608011245_3194,1,FS1107,Fassadenstein1107,Fassadenstein1107_Soc01_OFas_RhAMS,FS1107_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"1,31","0,42","0,43",8,1,2,1,0,0,0,0,0,0,0
ID1608011245_3195,1,FS1108,Fassadenstein1108,Fassadenstein1108_Soc01_OFas_RhAMS,FS1108_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,47","0,42","0,43",8,1,2,0,1,0,0,0,0,0,0
ID1608011245_3196,1,FS1109,Fassadenstein1109,Fassadenstein1109_Soc01_OFas_RhAMS,FS1109_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"1,34","0,42","0,43",8,1,2,1,0,0,0,0,0,0,0
ID1608011245_3197,1,FS1110,Fassadenstein1110,Fassadenstein1110_Soc01_OFas_RhAMS,FS1110_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,09","0,42","0,43",8,1,2,0,1,0,0,0,0,0,0
ID1608011245_3198,1,FS1031,Fassadenstein1031,Fassadenstein1031_Soc01_OFas_RhAMS,FS1031_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,11","0,40","0,43",9,1,2,1,0,0,0,0,0,0,0
ID1608011245_3199,1,FS1032,Fassadenstein1032,Fassadenstein1032_Soc01_OFas_RhAMS,FS1032_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,89","0,40","0,43",9,1,2,0,1,0,0,0,0,0,0
ID1608011245_3200,1,FS1111,Fassadenstein1111,Fassadenstein1111_Soc01_OFas_RhAMS,FS1111_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,87","0,40","0,43",9,1,2,1,0,0,0,0,0,0,0
ID1608011245_3201,1,FS1112,Fassadenstein1112,Fassadenstein1112_Soc01_OFas_RhAMS,FS1112_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,92","0,40","0,43",9,1,2,0,1,0,0,0,0,0,0
ID1608011245_3202,1,FS1113,Fassadenstein1113,Fassadenstein1113_Soc01_OFas_RhAMS,FS1113_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,57","0,40","0,43",9,1,2,0,0,0,0,0,0,0,0
ID1608011245_3203,1,FS1114,Fassadenstein1114,Fassadenstein1114_Soc01_OFas_RhAMS,FS1114_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,31","0,40","0,43",9,1,2,1,0,0,0,0,0,0,0
ID1608011245_3204,1,FS1115,Fassadenstein1115,Fassadenstein1115_Soc01_OFas_RhAMS,FS1115_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,92","0,40","0,43",9,1,2,0,1,0,0,0,0,0,0
ID1608011245_3205,1,FS1116,Fassadenstein1116,Fassadenstein1116_Soc01_OFas_RhAMS,FS1116_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,89","0,40","0,43",9,1,2,1,0,0,0,0,0,0,0
ID1608011245_3206,1,FS1033,Fassadenstein1033,Fassadenstein1033_Soc01_OFas_RhAMS,FS1033_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,76","0,41","0,43",10,1,2,0,0,1,0,0,0,0,0
ID1608011245_3207,1,FS1034,Fassadenstein1034,Fassadenstein1034_Soc01_OFas_RhAMS,FS1034_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,43","0,41","0,43",10,1,2,0,0,1,0,0,0,0,0
ID1608011245_3208,1,FS1035,Fassadenstein1035,Fassadenstein1035_Soc01_OFas_RhAMS,FS1035_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"1,14","0,41","0,43",10,1,2,0,0,1,0,0,0,0,0
ID1608011245_3209,1,FS1117,Fassadenstein1117,Fassadenstein1117_Soc01_OFas_RhAMS,FS1117_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,76","0,41","0,43",10,1,2,0,0,1,0,0,0,0,0
ID1608011245_3210,1,FS1118,Fassadenstein1118,Fassadenstein1118_Soc01_OFas_RhAMS,FS1118_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"1,14","0,41","0,43",10,1,2,0,0,1,0,0,0,0,0
ID1608011245_3211,1,FS1119,Fassadenstein1119,Fassadenstein1119_Soc01_OFas_RhAMS,FS1119_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,76","0,41","0,43",10,1,2,0,0,1,0,0,0,0,0
ID1608011245_3212,1,FS1036,Fassadenstein1036,Fassadenstein1036_Soc01_OFas_RhAMS,FS1036_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,87","0,41","0,43",10,1,2,0,0,0,0,0,0,0,0
ID1608011245_3213,1,FS1120,Fassadenstein1120,Fassadenstein1120_Soc01_OFas_RhAMS,FS1120_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,77","0,41","0,43",10,1,2,0,0,1,0,0,0,0,0
ID1608011245_3214,1,FS1121,Fassadenstein1121,Fassadenstein1121_Soc01_OFas_RhAMS,FS1121_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"1,14","0,41","0,43",10,1,2,0,0,1,0,0,0,0,0
ID1608011245_3215,1,FS1122,Fassadenstein1122,Fassadenstein1122_Soc01_OFas_RhAMS,FS1122_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,76","0,41","0,43",10,1,2,0,0,1,0,0,0,0,0
ID1608011245_3216,1,FS1123,Fassadenstein1123,Fassadenstein1123_Soc01_OFas_RhAMS,FS1123_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,87","0,41","0,43",10,1,2,0,0,0,0,0,0,0,0
ID1608011245_3217,1,FS1124,Fassadenstein1124,Fassadenstein1124_Soc01_OFas_RhAMS,FS1124_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,87","0,41","0,43",10,1,2,0,0,0,0,0,0,0,0
ID1608011245_3218,1,FS1125,Fassadenstein1125,Fassadenstein1125_Soc01_OFas_RhAMS,FS1125_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,77","0,41","0,43",10,1,2,0,0,1,0,0,0,0,0
ID1608011245_3219,1,FS1126,Fassadenstein1126,Fassadenstein1126_Soc01_OFas_RhAMS,FS1126_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"1,14","0,41","0,43",10,1,2,0,0,1,0,0,0,0,0
ID1608011245_3220,1,FS1127,Fassadenstein1127,Fassadenstein1127_Soc01_OFas_RhAMS,FS1127_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,76","0,41","0,43",10,1,2,0,0,1,0,0,0,0,0
ID1608011245_3221,1,FS1128,Fassadenstein1128,Fassadenstein1128_Soc01_OFas_RhAMS,FS1128_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,87","0,41","0,43",10,1,2,0,0,0,0,0,0,0,0
ID1608011245_3222,1,FS1129,Fassadenstein1129,Fassadenstein1129_Soc01_OFas_RhAMS,FS1129_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,77","0,41","0,43",10,1,2,0,0,1,0,0,0,0,0
ID1608011245_3223,1,FS1130,Fassadenstein1130,Fassadenstein1130_Soc01_OFas_RhAMS,FS1130_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"1,14","0,41","0,43",10,1,2,0,0,1,0,0,0,0,0
ID1608011245_3224,1,FS1131,Fassadenstein1131,Fassadenstein1131_Soc01_OFas_RhAMS,FS1131_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,38","0,41","0,43",10,1,2,0,0,1,0,0,0,0,0
ID1608011245_3225,1,FS1132,Fassadenstein1132,Fassadenstein1132_Soc01_OFas_RhAMS,FS1132_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,91","0,40","0,43",9,1,2,0,1,0,0,0,0,0,0
ID1608011245_3226,1,FS1133,Fassadenstein1133,Fassadenstein1133_Soc01_OFas_RhAMS,FS1133_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,90","0,40","0,43",9,1,2,1,0,0,0,0,0,0,0
ID1608011245_3227,1,FS1134,Fassadenstein1134,Fassadenstein1134_Soc01_OFas_RhAMS,FS1134_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"0,09","0,40","0,43",9,1,2,0,1,0,0,0,0,0,0
ID1608011245_3228,1,FS1037,Fassadenstein1037,Fassadenstein1037_Soc01_OFas_RhAMS,FS1037_Soc01_OFas_RhAMS,Soc01_OFas_RhAMS,"1,81","0,41","0,43",4,1,2,0,0,0,1,0,0,0,0
ID1608011245_3229,1,FS,Fassadenstein,Fassadenstein_Soc02_OFas_RhAMS,FS_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,33","0,40","0,22",9,1,5,0,0,0,0,0,0,0,0
ID1608011245_3230,1,FS1135,Fassadenstein1135,Fassadenstein1135_Soc02_OFas_RhAMS,FS1135_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,33","0,41","0,18",7,1,5,0,0,0,0,0,0,0,0
ID1608011245_3231,1,FS1136,Fassadenstein1136,Fassadenstein1136_Soc02_OFas_RhAMS,FS1136_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,33","0,43","0,19",5,1,5,0,0,0,0,0,0,0,0
ID1608011245_3232,1,FS1137,Fassadenstein1137,Fassadenstein1137_Soc02_OFas_RhAMS,FS1137_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"2,46","0,37","0,33",1,1,4,0,0,0,0,0,0,0,0
ID1608011245_3233,1,FS1138,Fassadenstein1138,Fassadenstein1138_Soc02_OFas_RhAMS,FS1138_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,68","0,37","0,33",1,1,4,0,0,0,0,0,0,0,0
ID1608011245_3234,1,FS1139,Fassadenstein1139,Fassadenstein1139_Soc02_OFas_RhAMS,FS1139_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,65","0,37","0,33",1,1,4,0,0,0,0,0,0,0,0
ID1608011245_3235,1,FS1140,Fassadenstein1140,Fassadenstein1140_Soc02_OFas_RhAMS,FS1140_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,71","0,37","0,33",1,1,4,0,0,0,0,0,0,0,0
ID1608011245_3236,1,FS1141,Fassadenstein1141,Fassadenstein1141_Soc02_OFas_RhAMS,FS1141_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,64","0,37","0,33",1,1,4,0,0,0,0,0,0,0,0
ID1608011245_3237,1,FS1142,Fassadenstein1142,Fassadenstein1142_Soc02_OFas_RhAMS,FS1142_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,40","0,37","0,33",1,1,4,0,0,0,0,0,0,0,0
ID1608011245_3238,1,FS1143,Fassadenstein1143,Fassadenstein1143_Soc02_OFas_RhAMS,FS1143_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,70","0,37","0,33",1,1,4,0,0,0,0,0,0,0,0
ID1608011245_3239,1,FS1144,Fassadenstein1144,Fassadenstein1144_Soc02_OFas_RhAMS,FS1144_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,44","0,37","0,33",1,1,4,0,0,0,0,0,0,0,0
ID1608011245_3240,1,FS1145,Fassadenstein1145,Fassadenstein1145_Soc02_OFas_RhAMS,FS1145_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"2,54","0,33","0,43",2,1,4,0,0,0,0,0,0,0,0
ID1608011245_3241,1,FS1146,Fassadenstein1146,Fassadenstein1146_Soc02_OFas_RhAMS,FS1146_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,68","0,33","0,43",2,1,4,0,0,0,0,0,0,0,0
ID1608011245_3242,1,FS1147,Fassadenstein1147,Fassadenstein1147_Soc02_OFas_RhAMS,FS1147_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,65","0,33","0,43",2,1,4,0,0,0,0,0,0,0,0
ID1608011245_3243,1,FS1148,Fassadenstein1148,Fassadenstein1148_Soc02_OFas_RhAMS,FS1148_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,43","0,33","0,43",2,1,4,0,0,0,0,0,0,0,0
ID1608011245_3244,1,FS1149,Fassadenstein1149,Fassadenstein1149_Soc02_OFas_RhAMS,FS1149_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,67","0,33","0,43",2,1,4,0,0,0,0,0,0,0,0
ID1608011245_3245,1,FS1150,Fassadenstein1150,Fassadenstein1150_Soc02_OFas_RhAMS,FS1150_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,14","0,33","0,43",2,1,4,0,0,0,0,0,0,0,0
ID1608011245_3246,1,FS1151,Fassadenstein1151,Fassadenstein1151_Soc02_OFas_RhAMS,FS1151_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,54","0,33","0,43",2,1,4,0,0,0,0,0,0,0,0
ID1608011245_3247,1,FS1152,Fassadenstein1152,Fassadenstein1152_Soc02_OFas_RhAMS,FS1152_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,69","0,33","0,43",2,1,4,0,0,0,0,0,0,0,0
ID1608011245_3248,1,FS1153,Fassadenstein1153,Fassadenstein1153_Soc02_OFas_RhAMS,FS1153_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,65","0,33","0,43",2,1,4,0,0,0,0,0,0,0,0
ID1608011245_3249,1,FS1154,Fassadenstein1154,Fassadenstein1154_Soc02_OFas_RhAMS,FS1154_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,61","0,66","0,43",3,1,4,0,0,0,0,0,0,0,0
ID1608011245_3250,1,FS1155,Fassadenstein1155,Fassadenstein1155_Soc02_OFas_RhAMS,FS1155_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,83","0,66","0,43",3,1,4,0,0,0,0,0,0,0,0
ID1608011245_3251,1,FS1156,Fassadenstein1156,Fassadenstein1156_Soc02_OFas_RhAMS,FS1156_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,54","0,66","0,43",3,1,4,0,0,0,0,0,0,0,0
ID1608011245_3252,1,FS1157,Fassadenstein1157,Fassadenstein1157_Soc02_OFas_RhAMS,FS1157_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,81","0,66","0,43",3,1,4,0,0,0,0,0,0,0,0
ID1608011245_3253,1,FS1158,Fassadenstein1158,Fassadenstein1158_Soc02_OFas_RhAMS,FS1158_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,56","0,66","0,43",3,1,4,0,0,0,0,0,0,0,0
ID1608011245_3254,1,FS1159,Fassadenstein1159,Fassadenstein1159_Soc02_OFas_RhAMS,FS1159_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,80","0,66","0,43",3,1,4,0,0,0,0,0,0,0,0
ID1608011245_3255,1,FS1160,Fassadenstein1160,Fassadenstein1160_Soc02_OFas_RhAMS,FS1160_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,60","0,66","0,43",3,1,4,0,0,0,0,0,0,0,0
ID1608011245_3256,1,FS1161,Fassadenstein1161,Fassadenstein1161_Soc02_OFas_RhAMS,FS1161_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,75","0,66","0,43",3,1,4,0,0,0,0,0,0,0,0
ID1608011245_3257,1,FS1162,Fassadenstein1162,Fassadenstein1162_Soc02_OFas_RhAMS,FS1162_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,60","0,66","0,43",3,1,4,0,0,0,0,0,0,0,0
ID1608011245_3258,1,FS1163,Fassadenstein1163,Fassadenstein1163_Soc02_OFas_RhAMS,FS1163_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,90","0,41","0,43",4,1,4,0,0,0,0,0,0,0,0
ID1608011245_3259,1,FS1164,Fassadenstein1164,Fassadenstein1164_Soc02_OFas_RhAMS,FS1164_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"2,16","0,41","0,43",4,1,4,0,0,0,1,0,0,0,0
ID1608011245_3260,1,FS1165,Fassadenstein1165,Fassadenstein1165_Soc02_OFas_RhAMS,FS1165_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,28","0,41","0,43",4,1,4,0,0,0,0,0,0,0,0
ID1608011245_3261,1,FS1166,Fassadenstein1166,Fassadenstein1166_Soc02_OFas_RhAMS,FS1166_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,89","0,41","0,43",4,1,4,0,0,0,0,0,0,0,0
ID1608011245_3262,1,FS1167,Fassadenstein1167,Fassadenstein1167_Soc02_OFas_RhAMS,FS1167_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,28","0,41","0,43",4,1,4,0,0,0,0,0,0,0,0
ID1608011245_3263,1,FS1168,Fassadenstein1168,Fassadenstein1168_Soc02_OFas_RhAMS,FS1168_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,87","0,41","0,43",4,1,4,0,0,0,1,0,0,0,0
ID1608011245_3264,1,FS1169,Fassadenstein1169,Fassadenstein1169_Soc02_OFas_RhAMS,FS1169_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,77","0,41","0,43",4,1,4,0,0,0,0,0,0,0,0
ID1608011245_3265,1,FS1170,Fassadenstein1170,Fassadenstein1170_Soc02_OFas_RhAMS,FS1170_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"2,46","0,41","0,43",4,1,4,0,0,0,1,0,0,0,0
ID1608011245_3266,1,FS1171,Fassadenstein1171,Fassadenstein1171_Soc02_OFas_RhAMS,FS1171_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,91","0,41","0,43",4,1,4,0,0,0,0,0,0,0,0
ID1608011245_3267,1,FS1172,Fassadenstein1172,Fassadenstein1172_Soc02_OFas_RhAMS,FS1172_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"2,12","0,41","0,43",4,1,4,0,0,0,1,0,0,0,0
ID1608011245_3268,1,FS1173,Fassadenstein1173,Fassadenstein1173_Soc02_OFas_RhAMS,FS1173_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,08","0,43","0,43",5,1,0,0,1,0,0,0,0,0,0
ID1608011245_3269,1,FS1174,Fassadenstein1174,Fassadenstein1174_Soc02_OFas_RhAMS,FS1174_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,86","0,43","0,43",5,1,4,1,0,0,0,0,0,0,0
ID1608011245_3270,1,FS1175,Fassadenstein1175,Fassadenstein1175_Soc02_OFas_RhAMS,FS1175_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,91","0,43","0,43",5,1,4,0,1,0,0,0,0,0,0
ID1608011245_3271,1,FS1176,Fassadenstein1176,Fassadenstein1176_Soc02_OFas_RhAMS,FS1176_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,31","0,43","0,43",5,1,4,1,0,0,0,0,0,0,0
ID1608011245_3272,1,FS1177,Fassadenstein1177,Fassadenstein1177_Soc02_OFas_RhAMS,FS1177_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,12","0,43","0,43",5,1,4,0,0,0,0,0,0,0,0
ID1608011245_3273,1,FS1178,Fassadenstein1178,Fassadenstein1178_Soc02_OFas_RhAMS,FS1178_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,28","0,43","0,43",5,1,4,1,0,0,0,0,0,0,0
ID1608011245_3274,1,FS1179,Fassadenstein1179,Fassadenstein1179_Soc02_OFas_RhAMS,FS1179_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,15","0,43","0,43",5,1,4,0,0,0,0,0,0,0,0
ID1608011245_3275,1,FS1180,Fassadenstein1180,Fassadenstein1180_Soc02_OFas_RhAMS,FS1180_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,36","0,43","0,43",5,1,4,0,1,0,0,0,0,0,0
ID1608011245_3276,1,FS1181,Fassadenstein1181,Fassadenstein1181_Soc02_OFas_RhAMS,FS1181_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,28","0,43","0,43",5,1,4,1,0,0,0,0,0,0,0
ID1608011245_3277,1,FS1182,Fassadenstein1182,Fassadenstein1182_Soc02_OFas_RhAMS,FS1182_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,90","0,43","0,43",5,1,4,0,1,0,0,0,0,0,0
ID1608011245_3278,1,FS1183,Fassadenstein1183,Fassadenstein1183_Soc02_OFas_RhAMS,FS1183_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,08","0,42","0,43",6,1,0,0,1,0,0,0,0,0,0
ID1608011245_3279,1,FS1184,Fassadenstein1184,Fassadenstein1184_Soc02_OFas_RhAMS,FS1184_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,33","0,42","0,43",6,1,4,1,0,0,0,0,0,0,0
ID1608011245_3280,1,FS1185,Fassadenstein1185,Fassadenstein1185_Soc02_OFas_RhAMS,FS1185_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,44","0,42","0,43",6,1,4,0,1,0,0,0,0,0,0
ID1608011245_3281,1,FS1186,Fassadenstein1186,Fassadenstein1186_Soc02_OFas_RhAMS,FS1186_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,48","0,42","0,43",6,1,4,0,1,0,0,0,0,0,0
ID1608011245_3282,1,FS1187,Fassadenstein1187,Fassadenstein1187_Soc02_OFas_RhAMS,FS1187_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,35","0,42","0,43",6,1,4,1,0,0,0,0,0,0,0
ID1608011245_3283,1,FS1188,Fassadenstein1188,Fassadenstein1188_Soc02_OFas_RhAMS,FS1188_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,47","0,42","0,43",6,1,4,0,1,0,0,0,0,0,0
ID1608011245_3284,1,FS1189,Fassadenstein1189,Fassadenstein1189_Soc02_OFas_RhAMS,FS1189_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,35","0,42","0,43",6,1,4,1,0,0,0,0,0,0,0
ID1608011245_3285,1,FS1190,Fassadenstein1190,Fassadenstein1190_Soc02_OFas_RhAMS,FS1190_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,45","0,42","0,43",6,1,4,0,1,0,0,0,0,0,0
ID1608011245_3286,1,FS1191,Fassadenstein1191,Fassadenstein1191_Soc02_OFas_RhAMS,FS1191_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,08","0,41","0,43",7,1,0,0,1,0,0,0,0,0,0
ID1608011245_3287,1,FS1192,Fassadenstein1192,Fassadenstein1192_Soc02_OFas_RhAMS,FS1192_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,87","0,41","0,43",7,1,4,1,0,0,0,0,0,0,0
ID1608011245_3288,1,FS1193,Fassadenstein1193,Fassadenstein1193_Soc02_OFas_RhAMS,FS1193_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,89","0,41","0,43",7,1,4,0,1,0,0,0,0,0,0
ID1608011245_3289,1,FS1194,Fassadenstein1194,Fassadenstein1194_Soc02_OFas_RhAMS,FS1194_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,33","0,42","0,43",8,1,4,1,0,0,0,0,0,0,0
ID1608011245_3290,1,FS1195,Fassadenstein1195,Fassadenstein1195_Soc02_OFas_RhAMS,FS1195_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,08","0,42","0,43",8,1,0,0,1,0,0,0,0,0,0
ID1608011245_3291,1,FS1196,Fassadenstein1196,Fassadenstein1196_Soc02_OFas_RhAMS,FS1196_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,43","0,42","0,43",8,1,4,0,1,0,0,0,0,0,0
ID1608011245_3292,1,FS1197,Fassadenstein1197,Fassadenstein1197_Soc02_OFas_RhAMS,FS1197_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,85","0,41","0,43",7,1,4,1,0,0,0,0,0,0,0
ID1608011245_3293,1,FS1198,Fassadenstein1198,Fassadenstein1198_Soc02_OFas_RhAMS,FS1198_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,97","0,41","0,43",7,1,4,0,1,0,0,0,0,0,0
