Object,Name,Longname,ShortName,Link,Length,Height,Depth,Row,Level,Section,WIND_Left,WIND_Right,WIND_Top,WIND_Bott,Cornice,Pilaster,Festoon,Door
Schaft14,Schaft14,Schaft14_Pil01_SRis01_OFas_RhAMS,Schaft14_Pil01_SRis01_OFas_RhAMS,Pil01_SRis01_OFas_RhAMS,"0,87","0,40","0,24",25,2,1,0,0,0,0,0,1,0,0
Schaft13,Schaft13,Schaft13_Pil01_SRis01_OFas_RhAMS,Schaft13_Pil01_SRis01_OFas_RhAMS,Pil01_SRis01_OFas_RhAMS,"0,87","0,38","0,24",26,2,1,0,0,0,0,0,1,0,0
Schaft12,Schaft12,Schaft12_Pil01_SRis01_OFas_RhAMS,Schaft12_Pil01_SRis01_OFas_RhAMS,Pil01_SRis01_OFas_RhAMS,"0,87","0,38","0,24",27,2,1,0,0,0,0,0,1,0,0
Schaft11,Schaft11,Schaft11_Pil01_SRis01_OFas_RhAMS,Schaft11_Pil01_SRis01_OFas_RhAMS,Pil01_SRis01_OFas_RhAMS,"0,87","0,31","0,24",28,2,1,0,0,0,0,0,1,0,0
Kapitell,Kapitell,Kapitell_Pil01_SRis01_OFas_RhAMS,Kapitell_Pil01_SRis01_OFas_RhAMS,Pil01_SRis01_OFas_RhAMS,"1,23","1,20","0,40",29,2,1,0,0,0,0,0,1,0,0
Basis1,Basis1,Basis1_Pil02_SRis01_OFas_RhAMS,Basis1_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"1,14","0,44","0,39",12,2,1,0,0,0,0,0,1,0,0
Schaft33,Schaft33,Schaft33_Pil02_SRis01_OFas_RhAMS,Schaft33_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,32","0,24",13,2,1,0,0,0,0,0,1,0,0
Basis2,Basis2,Basis2_Pil02_SRis01_OFas_RhAMS,Basis2_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"1,01","0,09","0,29",13,2,1,0,0,0,0,0,1,0,0
Schaft32,Schaft32,Schaft32_Pil02_SRis01_OFas_RhAMS,Schaft32_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,38","0,24",14,2,1,0,0,0,0,0,1,0,0
Schaft31,Schaft31,Schaft31_Pil02_SRis01_OFas_RhAMS,Schaft31_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,40","0,24",15,2,1,0,0,0,0,0,1,0,0
Schaft30,Schaft30,Schaft30_Pil02_SRis01_OFas_RhAMS,Schaft30_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,40","0,24",16,2,1,0,0,0,0,0,1,0,0
Schaft29,Schaft29,Schaft29_Pil02_SRis01_OFas_RhAMS,Schaft29_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,39","0,24",17,2,1,0,0,0,0,0,1,0,0
Schaft28,Schaft28,Schaft28_Pil02_SRis01_OFas_RhAMS,Schaft28_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,40","0,24",18,2,1,0,0,0,0,0,1,0,0
Schaft27,Schaft27,Schaft27_Pil02_SRis01_OFas_RhAMS,Schaft27_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,39","0,24",19,2,1,0,0,0,0,0,1,0,0
Schaft26,Schaft26,Schaft26_Pil02_SRis01_OFas_RhAMS,Schaft26_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,39","0,24",20,2,1,0,0,0,0,0,1,0,0
Schaft25,Schaft25,Schaft25_Pil02_SRis01_OFas_RhAMS,Schaft25_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,39","0,24",21,2,1,0,0,0,0,0,1,0,0
Schaft24,Schaft24,Schaft24_Pil02_SRis01_OFas_RhAMS,Schaft24_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,39","0,24",22,2,1,0,0,0,0,0,1,0,0
Schaft23,Schaft23,Schaft23_Pil02_SRis01_OFas_RhAMS,Schaft23_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,39","0,24",23,2,1,0,0,0,0,0,1,0,0
Schaft22,Schaft22,Schaft22_Pil02_SRis01_OFas_RhAMS,Schaft22_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,39","0,24",23,2,1,0,0,0,0,0,1,0,0
Schaft21,Schaft21,Schaft21_Pil02_SRis01_OFas_RhAMS,Schaft21_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,49","0,24",24,2,1,0,0,0,0,0,1,0,0
Schaft20,Schaft20,Schaft20_Pil02_SRis01_OFas_RhAMS,Schaft20_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,40","0,24",25,2,1,0,0,0,0,0,1,0,0
Schaft19,Schaft19,Schaft19_Pil02_SRis01_OFas_RhAMS,Schaft19_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,38","0,24",26,2,1,0,0,0,0,0,1,0,0
Schaft18,Schaft18,Schaft18_Pil02_SRis01_OFas_RhAMS,Schaft18_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,38","0,24",27,2,1,0,0,0,0,0,1,0,0
Schaft17,Schaft17,Schaft17_Pil02_SRis01_OFas_RhAMS,Schaft17_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,31","0,24",28,2,1,0,0,0,0,0,1,0,0
Schaft16,Schaft16,Schaft16_Pil02_SRis01_OFas_RhAMS,Schaft16_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,38","0,24",14,2,1,0,0,0,0,0,1,0,0
Schaft15,Schaft15,Schaft15_Pil02_SRis01_OFas_RhAMS,Schaft15_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,40","0,24",15,2,1,0,0,0,0,0,1,0,0
Schaft14,Schaft14,Schaft14_Pil02_SRis01_OFas_RhAMS,Schaft14_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,40","0,24",16,2,1,0,0,0,0,0,1,0,0
Schaft13,Schaft13,Schaft13_Pil02_SRis01_OFas_RhAMS,Schaft13_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,39","0,24",17,2,1,0,0,0,0,0,1,0,0
Schaft12,Schaft12,Schaft12_Pil02_SRis01_OFas_RhAMS,Schaft12_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,40","0,24",18,2,1,0,0,0,0,0,1,0,0
Schaft11,Schaft11,Schaft11_Pil02_SRis01_OFas_RhAMS,Schaft11_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,39","0,24",19,2,1,0,0,0,0,0,1,0,0
Schaft10,Schaft10,Schaft10_Pil02_SRis01_OFas_RhAMS,Schaft10_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,39","0,24",20,2,1,0,0,0,0,0,1,0,0
Schaft9,Schaft9,Schaft9_Pil02_SRis01_OFas_RhAMS,Schaft9_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,39","0,24",21,2,1,0,0,0,0,0,1,0,0
Schaft8,Schaft8,Schaft8_Pil02_SRis01_OFas_RhAMS,Schaft8_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,39","0,24",22,2,1,0,0,0,0,0,1,0,0
Schaft7,Schaft7,Schaft7_Pil02_SRis01_OFas_RhAMS,Schaft7_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,39","0,24",0,0,1,0,0,0,0,0,1,0,0
Schaft6,Schaft6,Schaft6_Pil02_SRis01_OFas_RhAMS,Schaft6_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,39","0,24",0,0,1,0,0,0,0,0,1,0,0
Schaft5,Schaft5,Schaft5_Pil02_SRis01_OFas_RhAMS,Schaft5_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,49","0,24",24,2,1,0,0,0,0,0,1,0,0
Schaft4,Schaft4,Schaft4_Pil02_SRis01_OFas_RhAMS,Schaft4_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,40","0,24",25,2,1,0,0,0,0,0,1,0,0
Schaft3,Schaft3,Schaft3_Pil02_SRis01_OFas_RhAMS,Schaft3_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,38","0,24",26,2,1,0,0,0,0,0,1,0,0
Schaft2,Schaft2,Schaft2_Pil02_SRis01_OFas_RhAMS,Schaft2_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,38","0,24",27,2,1,0,0,0,0,0,1,0,0
Schaft1,Schaft1,Schaft1_Pil02_SRis01_OFas_RhAMS,Schaft1_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"0,87","0,31","0,24",28,2,1,0,0,0,0,0,1,0,0
Kapitell,Kapitell,Kapitell_Pil02_SRis01_OFas_RhAMS,Kapitell_Pil02_SRis01_OFas_RhAMS,Pil02_SRis01_OFas_RhAMS,"1,28","1,20","0,40",29,2,1,0,0,0,0,0,1,0,0
Basis8,Basis8,Basis8_Pil03_SRis01_OFas_RhAMS,Basis8_Pil03_SRis01_OFas_RhAMS,Pil03_SRis01_OFas_RhAMS,"1,14","0,44","0,39",12,2,1,0,0,0,0,0,1,0,0
Schaft17,Schaft17,Schaft17_Pil03_SRis01_OFas_RhAMS,Schaft17_Pil03_SRis01_OFas_RhAMS,Pil03_SRis01_OFas_RhAMS,"0,87","0,32","0,24",13,2,1,0,0,0,0,0,1,0,0
Basis2,Basis2,Basis2_Pil03_SRis01_OFas_RhAMS,Basis2_Pil03_SRis01_OFas_RhAMS,Pil03_SRis01_OFas_RhAMS,"1,01","0,09","0,29",13,2,1,0,0,0,0,0,1,0,0
Schaft16,Schaft16,Schaft16_Pil03_SRis01_OFas_RhAMS,Schaft16_Pil03_SRis01_OFas_RhAMS,Pil03_SRis01_OFas_RhAMS,"0,87","0,38","0,24",14,2,1,0,0,0,0,0,1,0,0
Schaft15,Schaft15,Schaft15_Pil03_SRis01_OFas_RhAMS,Schaft15_Pil03_SRis01_OFas_RhAMS,Pil03_SRis01_OFas_RhAMS,"0,87","0,40","0,24",15,2,1,0,0,0,0,0,1,0,0
Schaft14,Schaft14,Schaft14_Pil03_SRis01_OFas_RhAMS,Schaft14_Pil03_SRis01_OFas_RhAMS,Pil03_SRis01_OFas_RhAMS,"0,87","0,40","0,24",16,2,1,0,0,0,0,0,1,0,0
Schaft13,Schaft13,Schaft13_Pil03_SRis01_OFas_RhAMS,Schaft13_Pil03_SRis01_OFas_RhAMS,Pil03_SRis01_OFas_RhAMS,"0,87","0,39","0,24",17,2,1,0,0,0,0,0,1,0,0
Schaft12,Schaft12,Schaft12_Pil03_SRis01_OFas_RhAMS,Schaft12_Pil03_SRis01_OFas_RhAMS,Pil03_SRis01_OFas_RhAMS,"0,87","0,40","0,24",18,2,1,0,0,0,0,0,1,0,0
Schaft11,Schaft11,Schaft11_Pil03_SRis01_OFas_RhAMS,Schaft11_Pil03_SRis01_OFas_RhAMS,Pil03_SRis01_OFas_RhAMS,"0,87","0,39","0,24",19,2,1,0,0,0,0,0,1,0,0
Schaft10,Schaft10,Schaft10_Pil03_SRis01_OFas_RhAMS,Schaft10_Pil03_SRis01_OFas_RhAMS,Pil03_SRis01_OFas_RhAMS,"0,87","0,39","0,24",20,2,1,0,0,0,0,0,1,0,0
Schaft9,Schaft9,Schaft9_Pil03_SRis01_OFas_RhAMS,Schaft9_Pil03_SRis01_OFas_RhAMS,Pil03_SRis01_OFas_RhAMS,"0,87","0,39","0,24",21,2,1,0,0,0,0,0,1,0,0
Schaft8,Schaft8,Schaft8_Pil03_SRis01_OFas_RhAMS,Schaft8_Pil03_SRis01_OFas_RhAMS,Pil03_SRis01_OFas_RhAMS,"0,87","0,39","0,24",22,2,1,0,0,0,0,0,1,0,0
Schaft7,Schaft7,Schaft7_Pil03_SRis01_OFas_RhAMS,Schaft7_Pil03_SRis01_OFas_RhAMS,Pil03_SRis01_OFas_RhAMS,"0,87","0,39","0,24",23,2,1,0,0,0,0,0,1,0,0
Schaft6,Schaft6,Schaft6_Pil03_SRis01_OFas_RhAMS,Schaft6_Pil03_SRis01_OFas_RhAMS,Pil03_SRis01_OFas_RhAMS,"0,87","0,39","0,24",23,2,1,0,0,0,0,0,1,0,0
Schaft5,Schaft5,Schaft5_Pil03_SRis01_OFas_RhAMS,Schaft5_Pil03_SRis01_OFas_RhAMS,Pil03_SRis01_OFas_RhAMS,"0,87","0,49","0,24",24,2,1,0,0,0,0,0,1,0,0
Schaft4,Schaft4,Schaft4_Pil03_SRis01_OFas_RhAMS,Schaft4_Pil03_SRis01_OFas_RhAMS,Pil03_SRis01_OFas_RhAMS,"0,87","0,40","0,24",25,2,1,0,0,0,0,0,1,0,0
Schaft3,Schaft3,Schaft3_Pil03_SRis01_OFas_RhAMS,Schaft3_Pil03_SRis01_OFas_RhAMS,Pil03_SRis01_OFas_RhAMS,"0,87","0,38","0,24",26,2,1,0,0,0,0,0,1,0,0
Schaft2,Schaft2,Schaft2_Pil03_SRis01_OFas_RhAMS,Schaft2_Pil03_SRis01_OFas_RhAMS,Pil03_SRis01_OFas_RhAMS,"0,87","0,38","0,24",27,2,1,0,0,0,0,0,1,0,0
Schaft1,Schaft1,Schaft1_Pil03_SRis01_OFas_RhAMS,Schaft1_Pil03_SRis01_OFas_RhAMS,Pil03_SRis01_OFas_RhAMS,"0,87","0,31","0,24",28,2,1,0,0,0,0,0,1,0,0
Kapitell,Kapitell,Kapitell_Pil03_SRis01_OFas_RhAMS,Kapitell_Pil03_SRis01_OFas_RhAMS,Pil03_SRis01_OFas_RhAMS,"1,28","1,20","0,40",29,2,1,0,0,0,0,0,1,0,0
Basis9,Basis9,Basis9_Pil04_SRis01_OFas_RhAMS,Basis9_Pil04_SRis01_OFas_RhAMS,Pil04_SRis01_OFas_RhAMS,"1,14","0,44","0,39",12,2,1,0,0,0,0,0,1,0,0
Schaft1,Schaft1,Schaft1_Pil04_SRis01_OFas_RhAMS,Schaft1_Pil04_SRis01_OFas_RhAMS,Pil04_SRis01_OFas_RhAMS,"0,87","0,32","0,24",13,2,1,0,0,0,0,0,1,0,0
Basis2,Basis2,Basis2_Pil04_SRis01_OFas_RhAMS,Basis2_Pil04_SRis01_OFas_RhAMS,Pil04_SRis01_OFas_RhAMS,"1,01","0,09","0,29",13,2,1,0,0,0,0,0,1,0,0
Schaft17,Schaft17,Schaft17_Pil04_SRis01_OFas_RhAMS,Schaft17_Pil04_SRis01_OFas_RhAMS,Pil04_SRis01_OFas_RhAMS,"0,87","0,39","0,24",14,2,1,0,0,0,0,0,1,0,0
Schaft16,Schaft16,Schaft16_Pil04_SRis01_OFas_RhAMS,Schaft16_Pil04_SRis01_OFas_RhAMS,Pil04_SRis01_OFas_RhAMS,"0,87","0,39","0,24",15,2,1,0,0,0,0,0,1,0,0
Schaft15,Schaft15,Schaft15_Pil04_SRis01_OFas_RhAMS,Schaft15_Pil04_SRis01_OFas_RhAMS,Pil04_SRis01_OFas_RhAMS,"0,87","0,40","0,24",16,2,1,0,0,0,0,0,1,0,0
Schaft14,Schaft14,Schaft14_Pil04_SRis01_OFas_RhAMS,Schaft14_Pil04_SRis01_OFas_RhAMS,Pil04_SRis01_OFas_RhAMS,"0,87","0,39","0,24",17,2,1,0,0,0,0,0,1,0,0
Schaft13,Schaft13,Schaft13_Pil04_SRis01_OFas_RhAMS,Schaft13_Pil04_SRis01_OFas_RhAMS,Pil04_SRis01_OFas_RhAMS,"0,87","0,40","0,24",18,2,1,0,0,0,0,0,1,0,0
Schaft12,Schaft12,Schaft12_Pil04_SRis01_OFas_RhAMS,Schaft12_Pil04_SRis01_OFas_RhAMS,Pil04_SRis01_OFas_RhAMS,"0,87","0,39","0,24",19,2,1,0,0,0,0,0,1,0,0
Schaft11,Schaft11,Schaft11_Pil04_SRis01_OFas_RhAMS,Schaft11_Pil04_SRis01_OFas_RhAMS,Pil04_SRis01_OFas_RhAMS,"0,87","0,39","0,24",20,2,1,0,0,0,0,0,1,0,0
Schaft10,Schaft10,Schaft10_Pil04_SRis01_OFas_RhAMS,Schaft10_Pil04_SRis01_OFas_RhAMS,Pil04_SRis01_OFas_RhAMS,"0,87","0,39","0,24",21,2,1,0,0,0,0,0,1,0,0
Schaft9,Schaft9,Schaft9_Pil04_SRis01_OFas_RhAMS,Schaft9_Pil04_SRis01_OFas_RhAMS,Pil04_SRis01_OFas_RhAMS,"0,87","0,39","0,24",22,2,1,0,0,0,0,0,1,0,0
Schaft8,Schaft8,Schaft8_Pil04_SRis01_OFas_RhAMS,Schaft8_Pil04_SRis01_OFas_RhAMS,Pil04_SRis01_OFas_RhAMS,"0,87","0,39","0,24",23,2,1,0,0,0,0,0,1,0,0
Schaft7,Schaft7,Schaft7_Pil04_SRis01_OFas_RhAMS,Schaft7_Pil04_SRis01_OFas_RhAMS,Pil04_SRis01_OFas_RhAMS,"0,87","0,39","0,24",23,2,1,0,0,0,0,0,1,0,0
Schaft6,Schaft6,Schaft6_Pil04_SRis01_OFas_RhAMS,Schaft6_Pil04_SRis01_OFas_RhAMS,Pil04_SRis01_OFas_RhAMS,"0,87","0,49","0,24",24,2,1,0,0,0,0,0,1,0,0
Schaft5,Schaft5,Schaft5_Pil04_SRis01_OFas_RhAMS,Schaft5_Pil04_SRis01_OFas_RhAMS,Pil04_SRis01_OFas_RhAMS,"0,87","0,40","0,24",25,2,1,0,0,0,0,0,1,0,0
Schaft4,Schaft4,Schaft4_Pil04_SRis01_OFas_RhAMS,Schaft4_Pil04_SRis01_OFas_RhAMS,Pil04_SRis01_OFas_RhAMS,"0,87","0,38","0,24",26,2,1,0,0,0,0,0,1,0,0
Schaft3,Schaft3,Schaft3_Pil04_SRis01_OFas_RhAMS,Schaft3_Pil04_SRis01_OFas_RhAMS,Pil04_SRis01_OFas_RhAMS,"0,87","0,38","0,24",27,2,1,0,0,0,0,0,1,0,0
Schaft2,Schaft2,Schaft2_Pil04_SRis01_OFas_RhAMS,Schaft2_Pil04_SRis01_OFas_RhAMS,Pil04_SRis01_OFas_RhAMS,"0,87","0,31","0,24",28,2,1,0,0,0,0,0,1,0,0
Kapitell,Kapitell,Kapitell_Pil04_SRis01_OFas_RhAMS,Kapitell_Pil04_SRis01_OFas_RhAMS,Pil04_SRis01_OFas_RhAMS,"1,28","1,20","0,40",29,2,1,0,0,0,0,0,1,0,0
Basis2,Basis2,Basis2_Pil05_SRis01_OFas_RhAMS,Basis2_Pil05_SRis01_OFas_RhAMS,Pil05_SRis01_OFas_RhAMS,"1,07","0,41","0,39",35,3,1,0,0,0,0,0,1,0,0
Basis1,Basis1,Basis1_Pil05_SRis01_OFas_RhAMS,Basis1_Pil05_SRis01_OFas_RhAMS,Pil05_SRis01_OFas_RhAMS,"1,15","0,34","0,39",34,3,1,0,0,0,0,0,1,0,0
Schaft16,Schaft16,Schaft16_Pil05_SRis01_OFas_RhAMS,Schaft16_Pil05_SRis01_OFas_RhAMS,Pil05_SRis01_OFas_RhAMS,"0,81","0,41","0,24",36,3,1,0,0,0,0,0,1,0,0
Schaft15,Schaft15,Schaft15_Pil05_SRis01_OFas_RhAMS,Schaft15_Pil05_SRis01_OFas_RhAMS,Pil05_SRis01_OFas_RhAMS,"0,81","0,39","0,24",37,3,1,0,0,0,0,0,1,0,0
Schaft14,Schaft14,Schaft14_Pil05_SRis01_OFas_RhAMS,Schaft14_Pil05_SRis01_OFas_RhAMS,Pil05_SRis01_OFas_RhAMS,"0,81","0,39","0,24",38,3,1,0,0,0,0,0,1,0,0
Schaft13,Schaft13,Schaft13_Pil05_SRis01_OFas_RhAMS,Schaft13_Pil05_SRis01_OFas_RhAMS,Pil05_SRis01_OFas_RhAMS,"0,81","0,42","0,24",39,3,1,0,0,0,0,0,1,0,0
Schaft12,Schaft12,Schaft12_Pil05_SRis01_OFas_RhAMS,Schaft12_Pil05_SRis01_OFas_RhAMS,Pil05_SRis01_OFas_RhAMS,"0,81","0,37","0,24",40,3,1,0,0,0,0,0,1,0,0
Schaft11,Schaft11,Schaft11_Pil05_SRis01_OFas_RhAMS,Schaft11_Pil05_SRis01_OFas_RhAMS,Pil05_SRis01_OFas_RhAMS,"0,81","0,40","0,24",41,3,1,0,0,0,0,0,1,0,0
Schaft10,Schaft10,Schaft10_Pil05_SRis01_OFas_RhAMS,Schaft10_Pil05_SRis01_OFas_RhAMS,Pil05_SRis01_OFas_RhAMS,"0,81","0,40","0,24",42,3,1,0,0,0,0,0,1,0,0
Schaft9,Schaft9,Schaft9_Pil05_SRis01_OFas_RhAMS,Schaft9_Pil05_SRis01_OFas_RhAMS,Pil05_SRis01_OFas_RhAMS,"0,81","0,40","0,24",43,0,1,0,0,0,0,0,1,0,0
Schaft8,Schaft8,Schaft8_Pil05_SRis01_OFas_RhAMS,Schaft8_Pil05_SRis01_OFas_RhAMS,Pil05_SRis01_OFas_RhAMS,"0,81","0,40","0,24",44,3,1,0,0,0,0,0,1,0,0
Schaft7,Schaft7,Schaft7_Pil05_SRis01_OFas_RhAMS,Schaft7_Pil05_SRis01_OFas_RhAMS,Pil05_SRis01_OFas_RhAMS,"0,81","0,39","0,24",45,2,1,0,0,0,0,0,1,0,0
Schaft6,Schaft6,Schaft6_Pil05_SRis01_OFas_RhAMS,Schaft6_Pil05_SRis01_OFas_RhAMS,Pil05_SRis01_OFas_RhAMS,"0,81","0,40","0,24",45,3,1,0,0,0,0,0,1,0,0
Schaft5,Schaft5,Schaft5_Pil05_SRis01_OFas_RhAMS,Schaft5_Pil05_SRis01_OFas_RhAMS,Pil05_SRis01_OFas_RhAMS,"0,81","0,33","0,24",46,3,1,0,0,0,0,0,1,0,0
Schaft4,Schaft4,Schaft4_Pil05_SRis01_OFas_RhAMS,Schaft4_Pil05_SRis01_OFas_RhAMS,Pil05_SRis01_OFas_RhAMS,"0,81","0,42","0,24",47,3,1,0,0,0,0,0,1,0,0
Schaft3,Schaft3,Schaft3_Pil05_SRis01_OFas_RhAMS,Schaft3_Pil05_SRis01_OFas_RhAMS,Pil05_SRis01_OFas_RhAMS,"0,81","0,38","0,24",48,3,1,0,0,0,0,0,1,0,0
Schaft2,Schaft2,Schaft2_Pil05_SRis01_OFas_RhAMS,Schaft2_Pil05_SRis01_OFas_RhAMS,Pil05_SRis01_OFas_RhAMS,"0,81","0,40","0,24",49,3,1,0,0,0,0,0,1,0,0
Schaft1,Schaft1,Schaft1_Pil05_SRis01_OFas_RhAMS,Schaft1_Pil05_SRis01_OFas_RhAMS,Pil05_SRis01_OFas_RhAMS,"0,81","0,33","0,24",50,3,1,0,0,0,0,0,1,0,0
Kapitell,Kapitell,Kapitell_Pil05_SRis01_OFas_RhAMS,Kapitell_Pil05_SRis01_OFas_RhAMS,Pil05_SRis01_OFas_RhAMS,"1,23","1,05","0,40",51,3,1,0,0,0,0,0,1,0,0
Basis2,Basis2,Basis2_Pil06_SRis01_OFas_RhAMS,Basis2_Pil06_SRis01_OFas_RhAMS,Pil06_SRis01_OFas_RhAMS,"1,07","0,41","0,39",35,3,1,0,0,0,0,0,1,0,0
Basis1,Basis1,Basis1_Pil06_SRis01_OFas_RhAMS,Basis1_Pil06_SRis01_OFas_RhAMS,Pil06_SRis01_OFas_RhAMS,"1,15","0,34","0,39",34,3,1,0,0,0,0,0,1,0,0
Schaft16,Schaft16,Schaft16_Pil06_SRis01_OFas_RhAMS,Schaft16_Pil06_SRis01_OFas_RhAMS,Pil06_SRis01_OFas_RhAMS,"0,81","0,41","0,24",36,3,1,0,0,0,0,0,1,0,0
Schaft15,Schaft15,Schaft15_Pil06_SRis01_OFas_RhAMS,Schaft15_Pil06_SRis01_OFas_RhAMS,Pil06_SRis01_OFas_RhAMS,"0,81","0,39","0,24",37,3,1,0,0,0,0,0,1,0,0
Schaft14,Schaft14,Schaft14_Pil06_SRis01_OFas_RhAMS,Schaft14_Pil06_SRis01_OFas_RhAMS,Pil06_SRis01_OFas_RhAMS,"0,81","0,39","0,24",38,3,1,0,0,0,0,0,1,0,0
Schaft13,Schaft13,Schaft13_Pil06_SRis01_OFas_RhAMS,Schaft13_Pil06_SRis01_OFas_RhAMS,Pil06_SRis01_OFas_RhAMS,"0,81","0,42","0,24",39,3,1,0,0,0,0,0,1,0,0
Schaft12,Schaft12,Schaft12_Pil06_SRis01_OFas_RhAMS,Schaft12_Pil06_SRis01_OFas_RhAMS,Pil06_SRis01_OFas_RhAMS,"0,81","0,37","0,24",40,3,1,0,0,0,0,0,1,0,0
Schaft11,Schaft11,Schaft11_Pil06_SRis01_OFas_RhAMS,Schaft11_Pil06_SRis01_OFas_RhAMS,Pil06_SRis01_OFas_RhAMS,"0,81","0,40","0,24",41,3,1,0,0,0,0,0,1,0,0
Schaft10,Schaft10,Schaft10_Pil06_SRis01_OFas_RhAMS,Schaft10_Pil06_SRis01_OFas_RhAMS,Pil06_SRis01_OFas_RhAMS,"0,81","0,40","0,24",42,3,1,0,0,0,0,0,1,0,0
Schaft9,Schaft9,Schaft9_Pil06_SRis01_OFas_RhAMS,Schaft9_Pil06_SRis01_OFas_RhAMS,Pil06_SRis01_OFas_RhAMS,"0,81","0,40","0,24",43,0,1,0,0,0,0,0,1,0,0
Schaft8,Schaft8,Schaft8_Pil06_SRis01_OFas_RhAMS,Schaft8_Pil06_SRis01_OFas_RhAMS,Pil06_SRis01_OFas_RhAMS,"0,81","0,40","0,24",44,3,1,0,0,0,0,0,1,0,0
Schaft7,Schaft7,Schaft7_Pil06_SRis01_OFas_RhAMS,Schaft7_Pil06_SRis01_OFas_RhAMS,Pil06_SRis01_OFas_RhAMS,"0,81","0,39","0,24",45,2,1,0,0,0,0,0,1,0,0
Schaft6,Schaft6,Schaft6_Pil06_SRis01_OFas_RhAMS,Schaft6_Pil06_SRis01_OFas_RhAMS,Pil06_SRis01_OFas_RhAMS,"0,81","0,40","0,24",45,3,1,0,0,0,0,0,1,0,0
Schaft5,Schaft5,Schaft5_Pil06_SRis01_OFas_RhAMS,Schaft5_Pil06_SRis01_OFas_RhAMS,Pil06_SRis01_OFas_RhAMS,"0,81","0,33","0,24",46,3,1,0,0,0,0,0,1,0,0
Schaft4,Schaft4,Schaft4_Pil06_SRis01_OFas_RhAMS,Schaft4_Pil06_SRis01_OFas_RhAMS,Pil06_SRis01_OFas_RhAMS,"0,81","0,42","0,24",47,3,1,0,0,0,0,0,1,0,0
Schaft3,Schaft3,Schaft3_Pil06_SRis01_OFas_RhAMS,Schaft3_Pil06_SRis01_OFas_RhAMS,Pil06_SRis01_OFas_RhAMS,"0,81","0,38","0,24",48,3,1,0,0,0,0,0,1,0,0
Schaft2,Schaft2,Schaft2_Pil06_SRis01_OFas_RhAMS,Schaft2_Pil06_SRis01_OFas_RhAMS,Pil06_SRis01_OFas_RhAMS,"0,81","0,40","0,24",49,3,1,0,0,0,0,0,1,0,0
